
diurnal	HP:0025302
weakness	HP:0025406
bilateral asymmetric chronic infarcts	HP:0025722
nocturnal tonic seizure	HP:0031951
paucity of movement of the right side	HP:0040293
paucity of sleep markers on EEG	HP:5200298

76	
The triplets were born via cesarean section at 29 weeks gestation. Two boys were identical twins and one was fraternal. The mother had suffered from fetal alcohol syndrome and had a history of developmental delay and depression. Aside from bed rest, the pregnancy was unremarkable. Their Apgar scores were 8 and 8 at 1 and 5 minutes respectively. They had a typical neonatal intensive care unit course, which included evaluation for sepsis and possible necrotizing enterocolitis, apnea and bradycardia. Cranial ultrasounds revealed no intracranial hemorrhage. The triplets were in the neonatal intensive care unit for approximately two months and then discharged home on routine oral feedings without a requirement for supplemental oxygen or medications. Initially, developmental progress was achieved in all domains. The triplets rolled over at 10 months, sat up at 11 months, began crawling at 12 months and walking at 15 months. By 16 months they were speaking in 2 to 3 word sentences, feeding themselves with utensils and adequately navigating through fine motor tasks. Around 16 months of age, there was a rapid and striking change in development in the three boys. Regression in motor skills was recognized first. The gross motor skills were more affected than the fine motor skills. They lost their ability to walk, crawl, sit up, and roll over. Loss of head control followed. During that time, the family noted left-sided ptosis in all three. Over the next few weeks their speech and language skills declined to the expression of one-syllable words. They also lost fine motor skills and pincer grasp. Deep tendon reflexes were preserved. A battery of metabolic and genetic testing was performed, including plasma amino acids, urine organic acids, cerebrospinal fluid neurotransmitters and amino acids. All were within normal range. A brain MRI showed T2 hyperintense periventricular lesions that were difficult to distinguish from normal terminal myelination zones. Measurement of arylsulfatase A activity in leukocytes showed levels of 4.5, 7.8 and 8.1 nmol/h/mg protein in the triplets versus a normal mean of about 80 nmol/h/mg protein. Urine analysis showed an increase in sulfatides. DNA analysis revealed one copy of the common LI mutation (G459+1A) in each child. The other mutation in these children is a deletion starting between intron 6 and exon 8 and extending beyond the end of the gene. These are both severe mutations likely to lead to a late infantile presentation. By 24 months of age, they developed progressive truncal hypotonia with peripheral spasticity. All three displayed persistent fisting of the hands, facial weakness, and diffuse hyperreflexia. A nerve conduction study revealed normal conduction velocities in the median, ulnar, tibial and peroneal nerves. At 36 months of age they began to complain of pain with minimal passive movement of the limbs, particularly the legs. This was aggravated during activities such as dressing and physical activity but did not occur at rest or when unprovoked. Pain episodes led to increased dystonia and worsened spasticity. Progressive lower extremity spasticity, especially in the gastrocnemius, led to plantar flexion of the feet at rest. Baclofen was initiated to alleviate the worsening spasticity. Hip radiographs did not reveal uncovering of subluxation of the femoral heads. Regarding development, they continued to use single words, identify body parts through pointing, smile and have meaningful interactions with their parents and caregivers. In the subsequent months they developed oromotor dysfunction and difficulty with weight gain. A swallow study documented aspiration of thin liquids. All three children underwent surgery for gastric tube placement. For the next several months, no aspiration problems or airway obstruction occurred. None of the triplets had seizures, either clinically or electrographically. Gastric motility slowed and continuous feeds with frequent breaks and venting were required to maintain comfort. Gabapentin was initiated to help with neuropathic-enteral pain. Over time, the boys’ nutritional status declined secondary to the feeding intolerance. They developed iron deficiency. A follow-up MRI was performed at 4 years of age and confirmed radiographic progression of white matter disease in all three. The boys became less interactive and required increased levels of voice and tactile stimulation to respond.
fisting of the hands	HP:0001188
dystonia	HP:0001332
difficulty with weight gain	HP:0001508
bradycardia	HP:0001662
lower limb spasticity	HP:0002061
peripheral spasticity	HP:0001257
loss of head control	HP:0002421
progressive white matter disease	HP:0002500
gastric motility slowed	HP:0002578
aspiration of thin liquids	HP:0002835
loss of fine motor skills	HP:0007010
diffuse hyperreflexia	HP:0007034
speech and language skills declined	HP:0007064
oromotor dysfunction	HP:0007301
left-sided ptosis	HP:0007687
plantar flexion of the feet	HP:0008112
progressive truncal hypotonia	HP:0008936
pain with minimal passive movement of the limbs	HP:0009763
Pain...particularly the legs	HP:0012531
facial weakness	HP:0030319
T2 hyperintense periventricular lesions	HP:0030891
Regression in motor skills	HP:0033044
apnea (premature infant)	HP:0034236
arylsulfatase A activity in leukocytes showed levels of 4.5, 7.8 and 8.1...versus a normal mean of about 80	HP:0034863
iron deficiency	HP:0040303
neuropathic-enteral pain	HP:6000040
urine...increased in sulfatides	HP:6000120

77	
A 17-year-old unmarried girl from Bodo community (an ethnic community of Assam), resident of Barpeta district of Assam, born of nonconsanguineous marriage, with normal birth and developmental history, presented with imbalance while walking since around 2 years ago, with tendency to reel and fall in an unpredictable direction, along with in-coordination of both hands since same duration, causing difficulty in writing, eating, and operating appliances. The above symptoms were progressive in nature. Her medical history was otherwise unremarkable. There was no relevant past history. There was no history of exposure to alcohol, drugs, or toxins. There was history of similar symptoms in her mother and maternal uncle, suggestive of autosomal dominant inheritance; however, this could not be confirmed by molecular studies. Examination: She had normal vitals and general examination; mental status and speech were normal. Cranial nerves examination including fundii did not reveal any abnormality. Motor system examination revealed normal bulk and power, normal tone and deep tendon reflexes in all four limbs, and plantars bilateral flexor. All modalities of sensation were intact. There were cerebellar signs in both upper and lower limbs with ataxic gait. Normal routine blood, liver function test, renal function test, no K-F ring seen on slit lamp examination. MRI brain revealed cerebellar atrophy. 
autosomal dominant inheritance	HP:0000006
cerebellar atrophy	HP:0001272
cerebellar signs in both upper and lower limbs	HP:0001317
ataxic gait	HP:0002066
imbalance while walking	HP:0002141
tendency to reel and fall	HP:0002172
poor coordination of hands	HP:0007057
difficulty writing	HP:0010526
difficulty eating	HP:0011968
difficulty operating appliances	HP:0031058

78	
A seven-year-old male patient, born from a non-consanguineous couple, presented with unaltered development until three years of age, when he displayed refractory epilepsy characterized by generalized tonic-clonic, focal motor, and absences seizures, progressing to daily myoclonic-atonic seizures. Ataxia and neuropsychomotor regression of development were also observed from the age of 4.5 years, when treatment with valproic acid was introduced. EEG evaluations as follows: a) at the age of 4 years, EEG showed absence of sleep spindles and spike-wave discharges in the posterior region of the brain; b) at the age of 6 years, the second EEG showed a worsening of the background activity of sleep and an increase in epileptiform discharges with a multifocal pattern, in addition to generalized spike-waves and c) at the age of 7 years, the third EEG showed a more pronounced increase in generalized epileptiform discharges followed by a transient attenuation of background activity. Of note, photoparoxysmal response was absent in all the three EEGs. These enzyme evaluations were performed when the patient was at 5 years and 6 months of age. The results revealed a reduced enzymatic activity of TTP1 (0.4 nmol/h/ml; normal range from 4.0 to 23 nmol/h/ml) and mild reduction in PTT1 (7.1 nmol/h/ml of a normal range from 9.4 to 11 nmol/h/ml). At the most recent evaluation (at 8 years of age), the patient was restricted to bed without active interactions with the environment or other people. The patient displayed lack of speech, apathy, axial-predominant hypotonia, tetraparesis with hyperreflexia and bilateral signs of pyramidal release such as clonus and Babinski sign. Gastrostomy has been performed for nutritional support.  
apathy	HP:0000741
refractory generalized epilepsy	HP:0001250
